city_code,zip_code,latitude,longitude
angrie,49440,47.577599409,-0.968281976
anguilcourt le sart,2800,49.694090787,3.427868534
angy,60250,49.334940881,2.329001687
anhaux,64220,43.146295958,-1.30074926
anhiers,59194,50.404075435,3.155435452
aniane,34150,43.683376049,3.592224268
aniche,59580,50.330752803,3.255832923
anisy,14610,49.25088322,-0.398345461
anizy le grand,2320,49.516096173,3.453032228
anjeux,70800,47.881927334,6.209512977
anjou,38150,45.349046062,4.883047344
anjouin,36210,47.201099179,1.807778523
anjoutey,90170,47.701893142,6.927370297
anla,65370,43.005489723,0.591553866
anlezy,58270,46.966560312,3.498985277
anlhiac,24160,45.320858243,1.121311307
annay,62880,50.461414368,2.881617996
annay,58450,47.530833061,2.941767216
annay la cote,89200,47.55241425,3.870683717
annay sur serein,89310,47.728173034,3.963052966
annebault,14430,49.249324503,0.054063623
annecy,74370,45.901643496,6.118095198
annelles,8310,49.431595173,4.414207264
annemasse,74100,46.191081755,6.243481991
anneot,89200,47.516887609,3.879294274
annepont,17350,45.844827994,-0.607565036
annequin,62149,50.503901209,2.720434276
annesse et beaulieu,24430,45.183043482,0.5952701380000001
annet sur marne,77410,48.922737777,2.708489113
anneux,59400,50.156658346,3.125967493
anneville ambourville,76480,49.450047451,0.8914694
anneville en saire,50760,49.636695797,-1.284190851
anneville la prairie,52310,48.200470525,5.087124631
anneville sur scie,76590,49.839207997,1.092579699
anneyron,26140,45.271642432,4.891900724
annezay,17380,46.009975761,-0.6966073620000001
annezin,62232,50.54020017,2.619838724
annoeullin,59112,50.526085176,2.927412205
annoire,39120,46.959137146,5.277080177
annois,2480,49.719521853,3.176029474
annoisin chatelans,38460,45.761128416,5.291798813
annoix,18340,46.968944845,2.542704485
annonay,7100,45.24633989,4.651027131
annonville,52230,48.386378355,5.270500582
annot,4240,43.962040954,6.663525802
annouville vilmesnil,76110,49.680024992,0.431400968
annoux,89440,47.62377829,4.05079391
annoville,50660,48.961854522,-1.531760584
anor,59186,49.995140762,4.118107159
anos,64160,43.398626602,-0.289482447
anost,71550,47.076785433,4.092404698
anould,88650,48.184868516,6.940598622
anoux,54150,49.273053416,5.86496548
anoye,64350,43.39669813,-0.136386743
anquetierville,76490,49.536094824,0.633130022
anrosey,52500,47.84514622,5.660584552
ansac sur vienne,16500,45.994429549,0.619779368
ansacq,60250,49.350399881,2.3643605450000003
ansan,32270,43.686574708,0.781419756
ansauville,54470,48.812313657,5.823605937
ansauvillers,60120,49.566936797,2.387648667
anse,69480,45.942534182,4.708196729
anse bertrand,97121,16.465346849,-61.462008256
ansignan,66220,42.76262284,2.520677753
ansost,65140,43.432867324,0.110706082
ansouis,84240,43.736610005,5.472027536
anstaing,59152,50.603632324,3.189114281
antagnac,47700,44.355893441,-0.00127596
anterrieux,15110,44.831118219,3.056663607
anteuil,25340,47.37595213,6.5763163030000005
antezant la chapelle,17400,45.99486088,-0.482863139
anthe,47370,44.373398888,0.95537278
anthelupt,54110,48.60266154,6.414593963
anthenay,51700,49.139496813,3.734628893
antheny,8260,49.844495624,4.304875712
antheuil,21360,47.17635415,4.749018229
antheuil portes,60162,49.500246859,2.733575159
anthien,58800,47.308662574,3.724871048
anthon,38280,45.784921648,5.15430482
anthy sur leman,74200,46.353103956,6.427678428
antibes,6600,43.587761948,7.105220285
antichan,65370,42.991977926,0.583921757
antichan de frontignes,31510,42.969893886,0.676237018
antignac,31110,42.83056168,0.5884364590000001
antignac,15240,45.351968747,2.561853149
antigny,85120,46.619309578,-0.767203296
antigny,86310,46.536027442,0.8388501420000001
antigny la ville,21230,47.101459482,4.559930499
antilly,60620,49.155076639,2.987915349
antilly,57640,49.197683918,6.247776241
antin,65220,43.332368085,0.290463502
antisanti,20270,42.156532393,9.3835262
antist,65200,43.119377652,0.134781728
antogny le tillac,37800,46.968234095,0.555039729
antoigne,49260,47.078632904,-0.131999208
antoingt,63340,45.501058849,3.18459919
antonne et trigonant,24420,45.229949765,0.832277228
antony,92160,48.749986765,2.299028344
antran,86100,46.876860335,0.53053187
antras,32360,43.729963381,0.444247533
antras,9800,42.873136055,0.901076172
antrenas,48100,44.588325071,3.254278276
antugnac,11190,42.962204778,2.218972835
antully,71400,46.892321888,4.402851225
anveville,76560,49.699795091,0.748614368
anvin,62134,50.450179428,2.257461917
any martin rieux,2500,49.881643579,4.223934549
anzat le luguet,63420,45.330504719,3.012135886
anzeling,57320,49.2686108,6.462351546
anzeme,23000,46.253729205,1.849735938
anzex,47700,44.286127406,0.170592199
anzin,59410,50.375299666,3.510977086
anzin st aubin,62223,50.318112187,2.740405718
anzy le duc,71110,46.323724417,4.071539393
aoste,38490,45.59812037,5.613157279
aougny,51170,49.187422221,3.72530404
aouste,8290,49.795707673,4.313359522
aouste sur sye,26400,44.706856708,5.057320177
aouze,88170,48.384482916,5.866716837
apach,57480,49.460153265,6.386136753
apatou,97317,4.830256463,-54.269342801
apchat,63420,45.37381113,3.147482543
apchon,15400,45.244303271,2.697343487
apinac,42550,45.392236674,3.994151071
appelle,81700,43.580592538,1.954058893
appenai sous belleme,61130,48.340171938,0.5639507490000001
appenans,25250,47.451386696,6.568703362
appenwihr,68280,48.025370541,7.452307401
appeville,50500,49.326950901,-1.335330812
appeville annebault,27290,49.322697439,0.650715441
appietto,20167,42.00345914,8.733864943
appilly,60400,49.582805317,3.121560564
appoigny,89380,47.866327406,3.520314708
apprieu,38140,45.397409939,5.496184698
appy,9250,42.804212622,1.741572347
apremont,1100,46.205877513,5.657980818
apremont,73190,45.501111344,5.93717803
apremont,85220,46.757481493,-1.749021543
apremont,70100,47.392573101,5.52963432
apremont,8250,49.259389836,4.96788292
apremont,60300,49.228602823,2.5132643640000003
apremont la foret,55300,48.844009401,5.621721761
apremont sur allier,18150,46.911082462,3.018983821
aprey,52250,47.770978141,5.19794575
apt,84400,43.879017119,5.38838917
arabaux,9000,42.980750474,1.6334671150000002
araches la frasse,74300,46.029848904,6.661387684
aragnouet,65170,42.784532384,0.178166523
aragon,11600,43.298607525,2.30724607
aramits,64570,43.13208455,-0.72450114
aramon,30390,43.904355826,4.683236609
aranc,1110,46.001293319,5.510946399
arancou,64270,43.444445769,-1.053034353
arandas,1230,45.890233979,5.498924738
arandon passins,38510,45.703848733,5.436653229
araujuzon,64190,43.349900967,-0.8300133120000001
araules,43200,45.06520167,4.168745005
araux,64190,43.340941705,-0.81873599
arbanats,33640,44.671200701,-0.402391308
arbas,31160,42.992381129,0.905652859
arbecey,70120,47.735500248,5.931741131
arbellara,20110,41.671484206,8.989411005000001
arbent,1100,46.283607621,5.690755574
arbeost,65560,42.979479452,-0.273974048
arberats sillegue,64120,43.340649109,-0.991612485
arbigny,1190,46.477598582,4.960100975
arbigny sous varennes,52500,47.860719039,5.610340771
arbin,73800,45.51043558,6.07404533
arblade le bas,32720,43.705548149,-0.172738293
arblade le haut,32110,43.740926806,-0.061728962
arbois,39600,46.894404349,5.773071251
arbon,31160,43.000649712,0.7316492870000001
arbonne,64210,43.421671021,-1.549100628
arbonne la foret,77630,48.410407079,2.560970923
arboras,34150,43.720601194,3.475014024
arbori,20160,42.128066991,8.795671346
arbot,52160,47.847194254,5.016939147
arbouans,25400,47.488799169,6.808337068
arboucave,40320,43.605890778,-0.442082312
arbouet sussaute,64120,43.371568443,-0.98888452
arbourse,58350,47.249162568,3.224686548
arboussols,66320,42.666163055,2.492752695
arboys en bugey,1300,45.712796712,5.64167722
arbrissel,35130,47.927055054,-1.294968902
arbus,64230,43.324667672,-0.506427276
arbusigny,74930,46.086536566,6.207481076
arc en barrois,52210,47.947837778,5.022852525
arc et senans,25610,47.035433492,5.769789549
arc les gray,70100,47.463027978,5.581898984
arc sous cicon,25520,47.052001906,6.399503842
arc sous montenot,25270,46.915171749,6.005864119
arc sur tille,21560,47.338758397,5.200858874
arcachon,33120,44.653412436,-1.174977983
arcais,79210,46.300820042,-0.695263943
arcambal,46090,44.454657003,1.547825948
arcangues,64200,43.426545424,-1.517355825
arcay,86200,46.952788223,0.003961436
arcay,18340,46.962488639,2.335823538
arceau,21310,47.376096012,5.196336831
arcenant,21700,47.140218174,4.8383377880000005
arcens,7310,44.900285261,4.31760549
arces,17120,45.556910874,-0.885747512
arces dilo,89320,48.098619782,3.594116199
arcey,25750,47.519242455,6.651170498
arcey,21410,47.27465245,4.824541977
archail,4420,44.111165658,6.330564632
archamps,74160,46.122411893,6.139530007
archelange,39290,47.148466824,5.521066454
arches,15200,45.298825401,2.318519058
arches,88380,48.113512102,6.513870044
archettes,88380,48.132509524,6.549290419
archiac,17520,45.523145902,-0.301212502
archignac,24590,45.015702866,1.291297049
archignat,3380,46.367116193,2.409580218
archigny,86210,46.671890348,0.680517625
archingeay,17380,45.928459449,-0.7166997140000001
archon,2360,49.74412009,4.119783314
arcinges,42460,46.13444647,4.287903294
arcins,33460,45.07657784,-0.710067921
arcis le ponsart,51170,49.224557418,3.689398597
arcis sur aube,10700,48.527674548,4.141496026
arcisses,28400,48.33485535,0.898911717
arcizac adour,65360,43.149089954,0.090141364
arcizac ez angles,65100,43.096033851,0.015233396
arcizans avant,65400,42.959348987,-0.119136516
arcizans dessus,65400,42.99575345,-0.1606022
arcomps,18200,46.675686392,2.426926349
arcon,25300,46.965530071,6.379010107
arcon,42370,46.008489728,3.869485442
arconcey,21320,47.216117184,4.461186356
arconnay,72610,48.395788285,0.081320625
arconsat,63250,45.897864396,3.716566661
arconville,10200,48.156282129,4.729695768
arcueil,94110,48.805418818,2.334016124
arcy ste restitue,2130,49.25492425,3.478630764
arcy sur cure,89270,47.59667428,3.760826073
ardelles,28170,48.545781251,1.179639792
ardelu,28700,48.35520945,1.91276132
ardenais,18170,46.645120556,2.352404784
ardenay sur merize,72370,47.993867313,0.428018896
ardengost,65240,42.927175066,0.414684115
ardentes,36120,46.736217687,1.823599787
ardes,63420,45.398741576,3.118432991
ardeuil et montfauxelles,8400,49.267750939,4.7049769900000005
ardiege,31210,43.06681625,0.644374978
ardillieres,17290,46.050259447,-0.8902993090000001
ardin,79160,46.481612301,-0.554992834
ardizas,32430,43.723514176,0.998787434
ardoix,7290,45.191521675,4.743433494
ardon,39300,46.772582561,5.876813684
ardon,45160,47.787709446,1.882892153
ardouval,76680,49.74145644,1.272118315
ardres,62610,50.877060311,1.983825846
aregno,20220,42.590898593,8.876938813
areines,41100,47.798193828,1.102442474
arelaune en seine,76940,49.456808661,0.7485996070000001
aren,64400,43.247993049,-0.724858336
arengosse,40110,44.033746808,-0.78716253
arenthon,74800,46.097781583,6.33862149
ares,33740,44.795393956,-1.078446421
aresches,39110,46.89296936,5.919935939
aressy,64320,43.27795339,-0.327877568
arette,64570,43.040263836,-0.7360177370000001
arfeuille chatain,23700,46.06040761,2.434069303
arfeuilles,3120,46.143292065,3.74351109
arfons,81110,43.424306581,2.189383773
argagnon,64300,43.462289823,-0.67608647
arganchy,14400,49.230133145,-0.732464839
argancon,10140,48.250077553,4.597013006
argancy,57640,49.198800621,6.210336441
argein,9800,42.923755653,0.990460504
argeles bagneres,65200,43.091505354,0.197216918
argeles gazost,65400,43.005417659,-0.095657309
argeles sur mer,66700,42.535086357,3.024219184
argeliers,11120,43.311337823,2.910488603
argelliers,34380,43.730812428,3.65262282
argelos,64450,43.449047728,-0.347222706
argelos,40700,43.580668802,-0.6215111710000001
argelouse,40430,44.372064752,-0.632271211
argences,14370,49.134123932,-0.158603199
argences en aubrac,12420,44.775559383,2.815050399
argens minervois,11200,43.245738053,2.77094126
argent sur sauldre,18410,47.562550775,2.430002061
argentan,61200,48.732527209,-0.013506115
argentat sur dordogne,19400,45.113318022,1.939381797
argentenay,89160,47.823275659,4.114469175
argenteuil,95100,48.951531886,2.240388744
argenteuil sur armancon,89160,47.743972381,4.101309
argentieres,77390,48.652020763,2.870851784
argentine,73220,45.489243864,6.33324802
argenton,47250,44.384833781,0.066485955
argenton sur creuse,36200,46.57872432,1.49260686
argentonnay,79150,46.970121732,-0.420299271
argentre,53210,48.090663629,-0.6322311340000001
argentre du plessis,35370,48.048415915,-1.138440886
argenvieres,18140,47.140773691,2.993136931
argenvilliers,28480,48.276546355,0.968240702
argers,51800,49.066706501,4.857891789
arget,64410,43.544776256,-0.532079335
argiesans,90800,47.604988882,6.823129607
argillieres,70600,47.664387639,5.6259085550000005
argilliers,30210,43.981476028,4.490965018
argilly,21700,47.068592327,5.024747349
argis,1230,45.933504727,5.482593252
argiusta moriccio,20140,41.815418536,9.032650196
argoeuves,80470,49.94075271,2.245749872
argol,29560,48.249860637,-4.299018623
argonay,74370,45.947047258,6.147846964
argoules,80120,50.337505625,1.817901728
argueil,76780,49.546132923,1.525315908
arguel,80140,49.876918231,1.807772521
arguenos,31160,42.958681197,0.727451611
argut dessous,31440,42.89240983,0.715102176
argy,36500,46.941019228,1.46085094
arhansus,64120,43.254973936,-1.023831956
aries espenan,65230,43.275328119,0.529872149
arifat,81360,43.775693165,2.353374322
arignac,9400,42.87585768,1.595543477
arinthod,39240,46.393818871,5.582269114
arith,73340,45.721230934,6.063133565
arlanc,63220,45.420760483,3.722981313
arlay,39140,46.765371686,5.537548031
arlebosc,7410,45.040518879,4.628651947
arlempdes,43490,44.866937646,3.902608861
arles,13129,43.546935152,4.661799679
arles sur tech,66150,42.449556114,2.625980183
arlet,43380,45.112659539,3.410852712
arleuf,58430,47.040464565,4.015692994
arleux,59151,50.281849972,3.112754755
arleux en gohelle,62580,50.364919712,2.868667332
arlos,31440,42.874056005,0.694663133
armaille,49420,47.713499413,-1.137696474
armancourt,60880,49.370641965,2.763892851
armancourt,80700,49.677251594,2.712800378
armaucourt,54760,48.812339946,6.299016215
armbouts cappel,59380,50.982089528,2.348154048
armeau,89500,48.047722951,3.337288949
armendarits,64640,43.299147441,-1.161516069
armentieres,59280,50.691261577,2.88000046
armentieres en brie,77440,48.980878518,3.016484077
armentieres sur avre,27820,48.681008472,0.806912045
armentieres sur ourcq,2210,49.174033511,3.387020839
armentieux,32230,43.522126356,0.097048963
armes,58500,47.463168788,3.562102251
armillac,47800,44.555656493,0.390429199
armissan,11110,43.187388933,3.089015254
armix,1510,45.854492231,5.583031315
armous et cau,32230,43.572846789,0.186719969
armoy,74200,46.35266858,6.51137911
arnac,15150,45.063182281,2.226629036
arnac la poste,87160,46.2640246,1.373071102
arnac pompadour,19230,45.410541802,1.361037136
arnac sur dourdou,12360,43.71876226,2.946073174
arnage,72230,47.928651015,0.191183237
arnancourt,52110,48.349577046,4.914243209
arnas,69400,46.018548991,4.710963117
arnaud guilhem,31360,43.146286942,0.8995475340000001
arnave,9400,42.852578527,1.6462588500000002
arnaville,54530,49.01356877,6.025501897
arnay le duc,21230,47.127420484,4.479678909
arnay sous vitteaux,21350,47.437236808,4.498765424
arnayon,26470,44.493378659,5.311424062
arne,65670,43.181239135,0.493533926
arneguy,64220,43.085764743,-1.276085931
arneke,59285,50.840877454,2.41838774
arnicourt,8300,49.553854663,4.341031209
arnieres sur iton,27180,48.991596387,1.085324651
arnos,64370,43.458449444,-0.53344612
arnouville,95400,48.986083553,2.417139933
arnouville les mantes,78790,48.91097494,1.720241832
aroffe,88170,48.40903449,5.899573913
aromas,39240,46.305487592,5.485367228
aron,53440,48.30374477,-0.549792072
aroue ithorots olhaiby,64120,43.309026237,-0.928438995
aroz,70360,47.613261818,6.005339866
arpaillargues et aureillac,30700,43.999630319,4.364829501
arpajon,91290,48.59030281,2.243954666
arpajon sur cere,15130,44.876118753,2.464421864
arpavon,26110,44.371127022,5.273184253
arpenans,70200,47.620693728,6.412623173
arpheuilles,36700,46.900631063,1.272695795
arpheuilles,18200,46.791947057,2.56759397
arpheuilles st priest,3420,46.226666425,2.665255145
arphy,30120,44.041566468,3.58678608
arquenay,53170,47.985707266,-0.588696768
arques,62510,50.740878831,2.319768829
arques,12290,44.321509547,2.793618598
arques,11190,42.94772822,2.3865072
arques la bataille,76880,49.882469559,1.137815968
arquettes en val,11220,43.105091278,2.497375532
arqueves,80560,50.072423398,2.477973024
arquian,58310,47.535241684,2.998368087
arracourt,54370,48.724938009,6.5336532080000005
arradon,56610,47.633874493,-2.822764777
arraincourt,57380,48.976228417,6.530780572
arrancourt,91690,48.326949781,2.150947448
arrancy,2860,49.49882629,3.764222249
arrancy sur crusnes,55230,49.411260191,5.651309178
arrans,21500,47.690185682,4.328104867
arras,62000,50.290017375,2.766050504
arras en lavedan,65400,42.967252646,-0.14391887
arras sur rhone,7370,45.143577486,4.803678022
